coin,fundingRate,premium,time
UNI,4.8472e-06,-0.0004612221,1778749200066
SEI,2.549e-07,-0.0004979611,1778749200066
RUNE,1.25e-05,-9.44234e-05,1778749200066
OX,0.0,0.0,1778749200066
FRIEND,0.0,0.0,1778749200066
SHIA,0.0,0.0,1778749200066
CYBER,0.0,0.0,1778749200066
ZRO,1.25e-05,-0.0001915035,1778749200066
BLZ,0.0,0.0,1778749200066
DOT,8.9171e-06,-0.0004286629,1778749200066
BANANA,1.25e-05,-0.0001620523,1778749200066
TRB,1.25e-05,-7.64338e-05,1778749200066
FTT,1.25e-05,7.905e-07,1778749200066
LOOM,0.0,0.0,1778749200066
OGN,0.0,0.0,1778749200066
RDNT,0.0,0.0,1778749200066
ARK,1.25e-05,-0.000396761,1778749200066
BNT,0.0,0.0,1778749200066
CANTO,0.0,0.0,1778749200066
REQ,0.0,0.0,1778749200066
BIGTIME,1.25e-05,-1.4368e-06,1778749200066
KAS,1.25e-05,-2.7194e-05,1778749200066
ORBS,0.0,0.0,1778749200066
BLUR,-1.41549e-05,-0.0006132395,1778749200066
TIA,1.25e-05,-0.0002022939,1778749200066
BSV,1.25e-05,-4.8729e-06,1778749200066
ADA,-1.53184e-05,-0.0006225469,1778749200066
TON,1.25e-05,0.0001949771,1778749200066
MINA,1.25e-05,-0.0003508548,1778749200066
POLYX,1.25e-05,-0.000192282,1778749200066
GAS,1.25e-05,-3.34886e-05,1778749200066
PENDLE,1.25e-05,-0.0001806018,1778749200066
STG,0.0,0.0,1778749200066
FET,1.25e-05,-9.34684e-05,1778749200066
STRAX,0.0,0.0,1778749200066
NEAR,1.25e-05,-0.0003352921,1778749200066
MEME,1.25e-05,-7.1715e-06,1778749200066
ORDI,1.25e-05,-0.000309977,1778749200066
BADGER,0.0,0.0,1778749200066
NEO,1.25e-05,-0.0002423627,1778749200066
ZEN,1.25e-05,-0.000153852,1778749200066
FIL,1.25e-05,-5.60785e-05,1778749200066
PYTH,3.5671e-06,-0.000471463,1778749200066
SUSHI,1.25e-05,-0.0003880819,1778749200066
ILV,0.0,0.0,1778749200066
IMX,1.25e-05,-0.0003329153,1778749200066
kBONK,1.25e-05,-6.07588e-05,1778749200066
GMT,1.25e-05,-1.71722e-05,1778749200066
SUPER,1.25e-05,0.0,1778749200066
USTC,0.0,0.0,1778749200066
NFTI,0.0,0.0,1778749200066
JUP,-5.7016e-06,-0.000545613,1778749200066
kLUNC,-3.2e-06,-0.0005255999,1778749200066
RSR,1.25e-05,-0.0003878181,1778749200066
GALA,1.25e-05,-0.0001733041,1778749200066
JTO,1.25e-05,-0.0001380234,1778749200066
NTRN,0.0,0.0,1778749200066
ACE,1.25e-05,0.0002431821,1778749200066
MAV,0.0,0.0,1778749200066
WIF,1.25e-05,-0.0003415237,1778749200066
CAKE,-1.46855e-05,-0.000617484,1778749200066
PEOPLE,1.25e-05,-9.9493e-06,1778749200066
ENS,1.25e-05,5.941e-05,1778749200066
ETC,1.25e-05,-0.000354279,1778749200066
XAI,1.25e-05,-0.0002111325,1778749200066
MANTA,1.25e-05,-3.6902e-06,1778749200066
UMA,1.25e-05,-6.36571e-05,1778749200066
ONDO,1.25e-05,-0.0002769573,1778749200066
ALT,-1.37498e-05,-0.0006099983,1778749200066
ZETA,1.25e-05,-8.34394e-05,1778749200066
DYM,-8.945e-06,-0.00057156,1778749200066
MAVIA,0.0,0.0,1778749200066
W,1.25e-05,-0.0002530251,1778749200066
PANDORA,0.0,0.0,1778749200066
STRK,1.25e-05,9.29313e-05,1778749200066
PIXEL,0.0,0.0,1778749200066
AI,0.0,0.0,1778749200066
TAO,1.25e-05,-0.0002402051,1778749200066
AR,1.25e-05,-5.85766e-05,1778749200066
MYRO,0.0,0.0,1778749200066
kFLOKI,1.25e-05,-0.0002789433,1778749200066
BOME,1.25e-05,-9.15931e-05,1778749200066
ETHFI,1.25e-05,1.64228e-05,1778749200066
ENA,1.25e-05,0.0002488884,1778749200066
MNT,1.48751e-05,0.0006190004,1778749200066
TNSR,1.25e-05,-6.47609e-05,1778749200066
SAGA,-2.52376e-05,-0.000701901,1778749200066
MERL,1.25e-05,-0.0001680039,1778749200066
HBAR,1.25e-05,-1.94528e-05,1778749200066
POPCAT,1.25e-05,-7.27801e-05,1778749200066
OMNI,0.0,0.0,1778749200066
EIGEN,-9.1844e-06,-0.0005734748,1778749200066
REZ,1.25e-05,-2.21655e-05,1778749200066
NOT,-1.03e-08,-0.0005000823,1778749200066
TURBO,1.25e-05,-0.0001570277,1778749200066
BRETT,1.25e-05,0.0,1778749200066
IO,-1.7236e-06,-0.0005137884,1778749200066
ZK,1.25e-05,-5.40976e-05,1778749200066
BLAST,1.25e-05,-3.97463e-05,1778749200066
LISTA,0.0,0.0,1778749200066
MEW,0.0,0.0,1778749200066
RENDER,1.25e-05,-4.48423e-05,1778749200066
kDOGS,0.0,0.0,1778749200066
POL,-3.38847e-05,-0.0007710777,1778749200066
CATI,0.0,0.0,1778749200066
CELO,1.25e-05,-7.05606e-05,1778749200066
HMSTR,1.25e-05,-0.0001338688,1778749200066
SCR,0.0,0.0,1778749200066
NEIROETH,0.0,0.0,1778749200066
kNEIRO,1.25e-05,-0.0003001772,1778749200066
GOAT,1.25e-05,-8.9377e-06,1778749200066
MOODENG,1.25e-05,0.0001853774,1778749200066
GRASS,1.25e-05,-0.0001079584,1778749200066
PURR,1.25e-05,0.0,1778749200066
PNUT,-1.00015e-05,-0.000580012,1778749200066
XLM,1.25e-05,-8.78145e-05,1778749200066
CHILLGUY,1.25e-05,-7.2173e-06,1778749200066
SAND,1.25e-05,-0.000240201,1778749200066
IOTA,1.25e-05,-1.2716e-06,1778749200066
ALGO,1.25e-05,-0.000176308,1778749200066
HYPE,1.25e-05,-0.0003088524,1778749200066
ME,1.25e-05,-2.3907e-06,1778749200066
MOVE,1.25e-05,-0.0001964261,1778749200066
VIRTUAL,1.25e-05,0.0004055851,1778749200066
PENGU,4.59e-07,-0.0004963279,1778749200066
USUAL,1.25e-05,-1.45714e-05,1778749200066
FARTCOIN,1.25e-05,0.0003416807,1778749200066
AI16Z,0.0,0.0,1778749200066
AIXBT,1.25e-05,-0.0002209178,1778749200066
ZEREBRO,0.0,0.0,1778749200066
BIO,1.25e-05,-0.0002643735,1778749200066
GRIFFAIN,1.25e-05,5.52645e-05,1778749200066
SPX,1.25e-05,0.0001175658,1778749200066
S,1.25e-05,-5.998e-07,1778749200066
MORPHO,1.25e-05,-6.02103e-05,1778749200066
TRUMP,-4.3892e-06,-0.0005351137,1778749200066
MELANIA,1.25e-05,-5.0592e-06,1778749200066
ANIME,1.25e-05,-0.0001431758,1778749200066
VINE,6.29862e-05,0.00100389,1778749200066
VVV,1.63774e-05,0.0006310193,1778749200066
JELLY,0.0,0.0,1778749200066
BERA,1.25e-05,-0.0003415627,1778749200066
TST,5.152e-05,0.0009121599,1778749200066
LAYER,1.25e-05,-2.14064e-05,1778749200066
IP,1.25e-05,1.4948e-06,1778749200066
OM,0.0,0.0,1778749200066
KAITO,1.25e-05,-0.000295811,1778749200066
NIL,1.25e-05,0.0001230916,1778749200066
PAXG,1.25e-05,-4.65608e-05,1778749200066
PROMPT,0.0,0.0,1778749200066
BABY,-2.81984e-05,-0.0007255869,1778749200066
WCT,1.25e-05,-7.95881e-05,1778749200066
HYPER,8.7228e-06,-0.0004302174,1778749200066
ZORA,1.25e-05,-0.0001506951,1778749200066
INIT,-3.52432e-05,-0.0007819456,1778749200066
DOOD,1.25e-05,4.686e-07,1778749200066
LAUNCHCOIN,0.0,0.0,1778749200066
NXPC,1.25e-05,-0.0001117006,1778749200066
SOPH,1.25e-05,-4.1199e-05,1778749200066
RESOLV,1.25e-05,-7.767e-07,1778749200066
SYRUP,1.25e-05,2.489e-05,1778749200066
PUMP,1.25e-05,0.0001779425,1778749200066
PROVE,1.25e-05,-0.000201971,1778749200066
YZY,0.0,0.0,1778749200066
XPL,1.25e-05,2.954e-05,1778749200066
WLFI,1.25e-05,-0.0002457551,1778749200066
LINEA,1.25e-05,0.0,1778749200066
SKY,-7.15245e-05,-0.001072196,1778749200066
ASTER,1.25e-05,0.0005569209,1778749200066
AVNT,1.25e-05,-8.95032e-05,1778749200066
STBL,1.25e-05,6.19562e-05,1778749200066
0G,-2.55581e-05,-0.0007044647,1778749200066
HEMI,1.25e-05,8.0265e-06,1778749200066
APEX,1.25e-05,1.939e-07,1778749200066
2Z,1.08541e-05,-0.0004131671,1778749200066
ZEC,1.25e-05,-1.21082e-05,1778749200066
MON,1.25e-05,-1.1674e-06,1778749200066
MET,1.25e-05,-6.639e-07,1778749200066
MEGA,1.25e-05,-0.0003089771,1778749200066
CC,1.25e-05,1.83893e-05,1778749200066
ICP,-2.2329e-05,-0.0006786319,1778749200066
AERO,1.25e-05,-5.4391e-06,1778749200066
STABLE,-1.98892e-05,-0.0006591132,1778749200066
FOGO,1.25e-05,-1.6708e-06,1778749200066
LIT,1.25e-05,-7.33799e-05,1778749200066
XMR,2.68944e-05,0.0007151549,1778749200066
AXS,-2.14152e-05,-0.000671322,1778749200066
DASH,1.25e-05,-0.0001235679,1778749200066
SKR,1.25e-05,-8.57e-08,1778749200066
AZTEC,1.25e-05,0.0005629642,1778749200066
CHIP,-0.0002167346,-0.0022338766,1778749200066
BTC,6.1818e-06,-0.0004505454,1778752800000
ETH,1.25e-05,-0.0003753884,1778752800000
ATOM,-3.22092e-05,-0.0007576734,1778752800000
MATIC,0.0,0.0,1778752800000
DYDX,1.25e-05,0.0,1778752800000
SOL,1.7126e-06,-0.0004862994,1778752800000
AVAX,1.25e-05,0.0001007898,1778752800000
BNB,-7.672e-07,-0.0005061373,1778752800000
APE,-1.72245e-05,-0.0006377957,1778752800000
OP,-9.669e-07,-0.0005077351,1778752800000
LTC,1.25e-05,-0.0001791548,1778752800000
ARB,1.25e-05,-0.0002150404,1778752800000
DOGE,1.25e-05,0.0002295825,1778752800000
INJ,1.25e-05,-0.0003055464,1778752800000
SUI,-5.6599e-06,-0.0005452794,1778752800000
kPEPE,1.25e-05,0.0004946029,1778752800000
CRV,1.25e-05,0.0001176095,1778752800000
LDO,1.25e-05,-1.53817e-05,1778752800000
LINK,1.25e-05,-6.41125e-05,1778752800000
STX,1.25e-05,-0.0003182998,1778752800000
RNDR,0.0,0.0,1778752800000
CFX,1.25e-05,1.61385e-05,1778752800000
FTM,0.0,0.0,1778752800000
GMX,1.25e-05,-0.0002564014,1778752800000
SNX,1.25e-05,-0.0001505793,1778752800000
XRP,5.2407e-06,-0.0004580743,1778752800000
BCH,6.729e-07,-0.000494617,1778752800000
APT,-2.34513e-05,-0.0006876102,1778752800000
AAVE,1.25e-05,0.0001500549,1778752800000
COMP,-1.42973e-05,-0.0006143782,1778752800000
MKR,0.0,0.0,1778752800000
WLD,-5.36338e-05,-0.0009290704,1778752800000
FXS,0.0,0.0,1778752800000
HPOS,0.0,0.0,1778752800000
RLB,0.0,0.0,1778752800000
UNIBOT,0.0,0.0,1778752800000
YGG,1.25e-05,-0.0002984234,1778752800000
TRX,1.25e-05,-0.0002934159,1778752800000
kSHIB,-7.9445e-06,-0.0005635559,1778752800000
UNI,1.25e-05,-0.0003315824,1778752800000
SEI,-2.6996e-06,-0.0005215967,1778752800000
RUNE,1.25e-05,-0.0001865841,1778752800000
OX,0.0,0.0,1778752800000
FRIEND,0.0,0.0,1778752800000
SHIA,0.0,0.0,1778752800000
CYBER,0.0,0.0,1778752800000
ZRO,1.25e-05,-0.0002970725,1778752800000
BLZ,0.0,0.0,1778752800000
DOT,1.25e-05,-0.0003517383,1778752800000
BANANA,1.25e-05,-0.0002100381,1778752800000
TRB,1.25e-05,-0.0001101477,1778752800000
FTT,1.25e-05,0.0002279762,1778752800000
LOOM,0.0,0.0,1778752800000
OGN,0.0,0.0,1778752800000
RDNT,0.0,0.0,1778752800000
ARK,-3.33211e-05,-0.0007665686,1778752800000
BNT,0.0,0.0,1778752800000
CANTO,0.0,0.0,1778752800000
REQ,0.0,0.0,1778752800000
BIGTIME,1.25e-05,4e-10,1778752800000
KAS,1.25e-05,2.635e-07,1778752800000
ORBS,0.0,0.0,1778752800000
BLUR,7.592e-06,-0.000439264,1778752800000
TIA,1.25e-05,-0.0002418498,1778752800000
BSV,1.25e-05,3.3799e-06,1778752800000
ADA,-8.6548e-06,-0.0005692384,1778752800000
TON,1.25e-05,8.20029e-05,1778752800000
MINA,1.25e-05,-0.0002543321,1778752800000
POLYX,1.25e-05,-0.0003127031,1778752800000
GAS,1.25e-05,-4.6424e-05,1778752800000
PENDLE,-4.9441e-06,-0.000539553,1778752800000
STG,0.0,0.0,1778752800000
FET,1.25e-05,0.0001026913,1778752800000
STRAX,0.0,0.0,1778752800000
NEAR,1.25e-05,-0.0003858727,1778752800000
MEME,1.25e-05,0.0,1778752800000
ORDI,1.25e-05,-0.0002235519,1778752800000
BADGER,0.0,0.0,1778752800000
NEO,1.25e-05,-0.0001189156,1778752800000
ZEN,1.25e-05,-8.04107e-05,1778752800000
FIL,1.25e-05,-2.2096e-06,1778752800000
PYTH,-4.2496e-06,-0.000533997,1778752800000
SUSHI,1.25e-05,-0.0003779738,1778752800000
ILV,0.0,0.0,1778752800000
IMX,1.25e-05,-0.0001073073,1778752800000
kBONK,1.25e-05,-6.3602e-06,1778752800000
GMT,1.25e-05,-3.86405e-05,1778752800000
SUPER,1.25e-05,-2.8657e-06,1778752800000
USTC,0.0,0.0,1778752800000
NFTI,0.0,0.0,1778752800000
JUP,1.25e-05,-0.0001947855,1778752800000
kLUNC,-1.97108e-05,-0.0006576866,1778752800000
RSR,1.25e-05,-0.0002729726,1778752800000
GALA,1.25e-05,-0.000348977,1778752800000
JTO,1.25e-05,-2.27382e-05,1778752800000
NTRN,0.0,0.0,1778752800000
ACE,1.25e-05,-3.2275e-06,1778752800000
MAV,0.0,0.0,1778752800000
WIF,1.25e-05,-0.0002943225,1778752800000
CAKE,1.25e-05,-0.0003563076,1778752800000
PEOPLE,1.25e-05,-6.92736e-05,1778752800000
ENS,1.25e-05,0.0003121659,1778752800000
ETC,1.25e-05,-0.0001573107,1778752800000
XAI,1.25e-05,-8.0187e-05,1778752800000
MANTA,1.25e-05,4.053e-06,1778752800000
UMA,1.25e-05,-2.87076e-05,1778752800000
ONDO,5.9931e-06,-0.0004520554,1778752800000
ALT,1.25e-05,-0.0003086917,1778752800000
ZETA,1.25e-05,-3.66546e-05,1778752800000
DYM,2.6629e-06,-0.0004786968,1778752800000
MAVIA,0.0,0.0,1778752800000
W,1.25e-05,-0.0002082629,1778752800000
PANDORA,0.0,0.0,1778752800000
STRK,1.25e-05,0.0002023896,1778752800000
PIXEL,0.0,0.0,1778752800000
AI,0.0,0.0,1778752800000
TAO,1.25e-05,-0.0002980688,1778752800000
AR,1.25e-05,-0.0001211274,1778752800000
MYRO,0.0,0.0,1778752800000
kFLOKI,1.25e-05,-0.0002996306,1778752800000
BOME,1.25e-05,-0.0001912585,1778752800000
ETHFI,1.25e-05,2.22405e-05,1778752800000
ENA,1.25e-05,0.0003157665,1778752800000
MNT,1.25e-05,0.0004943701,1778752800000
TNSR,1.25e-05,-0.0001926777,1778752800000
SAGA,-9.55636e-05,-0.0012645087,1778752800000
MERL,1.25e-05,-2.0111e-05,1778752800000
HBAR,1.25e-05,-1.9635e-06,1778752800000
POPCAT,1.25e-05,-7.12588e-05,1778752800000
OMNI,0.0,0.0,1778752800000
EIGEN,-2.41951e-05,-0.0006935608,1778752800000
REZ,1.25e-05,5.63534e-05,1778752800000
NOT,-1.83816e-05,-0.0006470526,1778752800000
TURBO,-9.05835e-05,-0.0012246679,1778752800000
BRETT,1.25e-05,3.3557e-06,1778752800000
IO,-2.43125e-05,-0.0006944999,1778752800000
ZK,1.25e-05,-2.69058e-05,1778752800000
BLAST,1.25e-05,-1.99168e-05,1778752800000
LISTA,0.0,0.0,1778752800000
MEW,0.0,0.0,1778752800000
RENDER,1.25e-05,-8.1629e-06,1778752800000
kDOGS,0.0,0.0,1778752800000
POL,-5.55158e-05,-0.0009441261,1778752800000
CATI,0.0,0.0,1778752800000
CELO,1.25e-05,-5.3985e-05,1778752800000
HMSTR,1.25e-05,0.0,1778752800000
SCR,0.0,0.0,1778752800000
NEIROETH,0.0,0.0,1778752800000
kNEIRO,7.2233e-06,-0.000442214,1778752800000
GOAT,1.25e-05,-1.2743e-05,1778752800000
MOODENG,1.25e-05,0.0004420069,1778752800000
GRASS,1.25e-05,-5.452e-07,1778752800000
PURR,1.25e-05,0.0,1778752800000
PNUT,-1.85123e-05,-0.0006480986,1778752800000
XLM,1.25e-05,-1.84173e-05,1778752800000
CHILLGUY,1.25e-05,-2.64894e-05,1778752800000
SAND,1.25e-05,-0.0002648889,1778752800000
IOTA,1.25e-05,0.0,1778752800000
ALGO,1.25e-05,-5.591e-07,1778752800000
HYPE,1.25e-05,-0.000139955,1778752800000
ME,1.25e-05,-2.83485e-05,1778752800000
MOVE,1.25e-05,-0.0002646938,1778752800000
VIRTUAL,1.25e-05,0.0005102612,1778752800000
PENGU,3.3354e-06,-0.0004733168,1778752800000
USUAL,1.25e-05,-2.00574e-05,1778752800000
FARTCOIN,1.25e-05,0.0004067123,1778752800000
AI16Z,0.0,0.0,1778752800000
AIXBT,1.25e-05,-0.0003898962,1778752800000
ZEREBRO,0.0,0.0,1778752800000
BIO,1.25e-05,-0.0003501112,1778752800000
GRIFFAIN,1.25e-05,0.0001014458,1778752800000
SPX,1.25e-05,-6.557e-07,1778752800000
S,1.25e-05,2.3482e-06,1778752800000
MORPHO,1.25e-05,-0.0001274231,1778752800000
TRUMP,-3.2707e-06,-0.0005261654,1778752800000
MELANIA,1.25e-05,-3.7317e-06,1778752800000
ANIME,1.25e-05,-0.0001381214,1778752800000
VINE,2.69087e-05,0.0007152696,1778752800000
VVV,1.25e-05,0.0003422314,1778752800000
JELLY,0.0,0.0,1778752800000
BERA,8.381e-06,-0.0004329522,1778752800000
TST,7.55995e-05,0.0011047963,1778752800000
LAYER,1.25e-05,-2.1484e-05,1778752800000
IP,1.25e-05,2.1024e-06,1778752800000
OM,0.0,0.0,1778752800000
KAITO,-8.6813e-06,-0.0005694503,1778752800000
NIL,1.25e-05,0.0001899521,1778752800000
PAXG,1.25e-05,-7.07499e-05,1778752800000
PROMPT,0.0,0.0,1778752800000
BABY,-8.4028e-05,-0.001172224,1778752800000
WCT,1.25e-05,-6.19778e-05,1778752800000
HYPER,6.2554e-06,-0.0004499571,1778752800000
ZORA,1.25e-05,-0.000162701,1778752800000
INIT,-1.27254e-05,-0.0006018029,1778752800000
DOOD,1.25e-05,0.0,1778752800000
LAUNCHCOIN,0.0,0.0,1778752800000
NXPC,1.25e-05,-4.07755e-05,1778752800000
SOPH,1.25e-05,-8.04114e-05,1778752800000
RESOLV,1.25e-05,-3.37398e-05,1778752800000
SYRUP,1.25e-05,4.88433e-05,1778752800000
PUMP,1.25e-05,0.0001569492,1778752800000
PROVE,1.20369e-05,-0.0004037044,1778752800000
YZY,0.0,0.0,1778752800000
XPL,1.25e-05,-7.19998e-05,1778752800000
WLFI,1.25e-05,-0.0002758184,1778752800000
LINEA,1.25e-05,7.448e-07,1778752800000
SKY,-1.77012e-05,-0.0006416093,1778752800000
ASTER,1.25e-05,0.0005317292,1778752800000
AVNT,1.25e-05,-0.0001608971,1778752800000
STBL,1.25e-05,2.53037e-05,1778752800000
0G,-3.59486e-05,-0.0007875891,1778752800000
HEMI,1.25e-05,9.63481e-05,1778752800000
APEX,1.25e-05,3.38939e-05,1778752800000
2Z,-1.126e-07,-0.0005009006,1778752800000
ZEC,1.25e-05,1.46912e-05,1778752800000
MON,1.25e-05,-4.0955e-06,1778752800000
MET,1.25e-05,-6.637e-07,1778752800000
MEGA,1.25e-05,-0.0003154031,1778752800000
CC,1.25e-05,1.01738e-05,1778752800000
ICP,-5.03655e-05,-0.000902924,1778752800000
AERO,1.25e-05,-0.0001887729,1778752800000
STABLE,-4.09943e-05,-0.0008279548,1778752800000
FOGO,1.25e-05,2.091e-07,1778752800000
LIT,1.25e-05,-0.0001938674,1778752800000
XMR,1.25e-05,0.0004130125,1778752800000
AXS,-2.83797e-05,-0.0007270379,1778752800000
DASH,1.25e-05,-4.33847e-05,1778752800000
SKR,1.25e-05,-1.2044e-06,1778752800000
AZTEC,1.81876e-05,0.0006455011,1778752800000
CHIP,-0.0002174674,-0.0022397396,1778752800000
BTC,1.67e-06,-0.0004866402,1778756400034
ETH,8.0856e-06,-0.0004353152,1778756400034
ATOM,-2.85989e-05,-0.0007287912,1778756400034
MATIC,0.0,0.0,1778756400034
DYDX,1.25e-05,9.28e-08,1778756400034
SOL,-4.7496e-06,-0.0005379968,1778756400034
AVAX,1.25e-05,0.0001564005,1778756400034
BNB,-3.114e-06,-0.0005249122,1778756400034
APE,-2.19666e-05,-0.0006757328,1778756400034
OP,7.7715e-06,-0.0004378279,1778756400034
LTC,1.25e-05,-0.000266738,1778756400034
ARB,1.25e-05,-0.0001016781,1778756400034
DOGE,1.25e-05,0.0001970543,1778756400034
INJ,1.25e-05,-0.0003740009,1778756400034
SUI,-3.0198e-06,-0.0005241583,1778756400034
kPEPE,1.25e-05,0.0003241988,1778756400034
CRV,1.25e-05,0.0001062672,1778756400034
LDO,1.25e-05,-1.23698e-05,1778756400034
LINK,1.25e-05,-8.61403e-05,1778756400034
STX,1.25e-05,-0.0003959755,1778756400034
RNDR,0.0,0.0,1778756400034
CFX,1.25e-05,1.47451e-05,1778756400034
FTM,0.0,0.0,1778756400034
GMX,1.25e-05,-0.0001585094,1778756400034
SNX,1.25e-05,-0.0003073529,1778756400034
XRP,1.3633e-06,-0.0004890939,1778756400034
BCH,3.177e-06,-0.0004745843,1778756400034
APT,-4.3372e-06,-0.0005346978,1778756400034
AAVE,1.25e-05,1.41256e-05,1778756400034
COMP,-1.44704e-05,-0.0006157632,1778756400034
MKR,0.0,0.0,1778756400034
WLD,-5.79625e-05,-0.0009636997,1778756400034
FXS,0.0,0.0,1778756400034
HPOS,0.0,0.0,1778756400034
RLB,0.0,0.0,1778756400034
UNIBOT,0.0,0.0,1778756400034
YGG,4.7019e-06,-0.0004623848,1778756400034
TRX,1.25e-05,-8.59938e-05,1778756400034
kSHIB,-1.19952e-05,-0.0005959616,1778756400034
UNI,5.1619e-06,-0.0004587052,1778756400034
SEI,-1.3142e-06,-0.0005105135,1778756400034
RUNE,1.25e-05,-4.88471e-05,1778756400034
OX,0.0,0.0,1778756400034
FRIEND,0.0,0.0,1778756400034
SHIA,0.0,0.0,1778756400034
CYBER,0.0,0.0,1778756400034
ZRO,1.25e-05,-0.0003325192,1778756400034
BLZ,0.0,0.0,1778756400034
DOT,5.3802e-06,-0.0004569581,1778756400034
BANANA,1.25e-05,-5.94795e-05,1778756400034
TRB,1.25e-05,-0.000303556,1778756400034
FTT,9.25098e-05,0.0012400783,1778756400034
LOOM,0.0,0.0,1778756400034
OGN,0.0,0.0,1778756400034
RDNT,0.0,0.0,1778756400034
ARK,1.25e-05,-0.0003817538,1778756400034
BNT,0.0,0.0,1778756400034
CANTO,0.0,0.0,1778756400034
REQ,0.0,0.0,1778756400034
BIGTIME,1.25e-05,1.8486e-06,1778756400034
KAS,1.25e-05,-9.6795e-06,1778756400034
ORBS,0.0,0.0,1778756400034
BLUR,-4.26026e-05,-0.0008408209,1778756400034
TIA,1.25e-05,-0.0001288365,1778756400034
BSV,1.25e-05,1.0998e-06,1778756400034
ADA,2.3626e-06,-0.0004810994,1778756400034
TON,1.25e-05,0.0001310971,1778756400034
MINA,1.137e-06,-0.0004909038,1778756400034
POLYX,1.25e-05,-0.0002297538,1778756400034
GAS,1.25e-05,-5.16891e-05,1778756400034
PENDLE,8.0271e-06,-0.0004357832,1778756400034
STG,0.0,0.0,1778756400034
FET,1.25e-05,0.0003034059,1778756400034
STRAX,0.0,0.0,1778756400034
NEAR,1.25e-05,-0.0003058914,1778756400034
MEME,1.25e-05,-1.89691e-05,1778756400034
ORDI,1.25e-05,-0.0001882229,1778756400034
BADGER,0.0,0.0,1778756400034
NEO,1.25e-05,-0.0002832604,1778756400034
ZEN,1.25e-05,-0.0001613618,1778756400034
FIL,1.25e-05,-4.7242e-06,1778756400034
PYTH,-2.5481e-06,-0.0005203845,1778756400034
SUSHI,1.24277e-05,-0.0004005783,1778756400034
ILV,0.0,0.0,1778756400034
IMX,1.25e-05,0.0,1778756400034
kBONK,1.25e-05,6.7899e-06,1778756400034
GMT,1.25e-05,-2.33128e-05,1778756400034
SUPER,1.25e-05,-3.61832e-05,1778756400034
USTC,0.0,0.0,1778756400034
NFTI,0.0,0.0,1778756400034
JUP,1.25e-05,-9.38576e-05,1778756400034
kLUNC,1.4e-06,-0.0004887999,1778756400034
RSR,1.25e-05,-0.000336842,1778756400034
GALA,-2.91727e-05,-0.000733382,1778756400034
JTO,1.25e-05,-6.66684e-05,1778756400034
NTRN,0.0,0.0,1778756400034
ACE,1.25e-05,0.000107445,1778756400034
MAV,0.0,0.0,1778756400034
WIF,1.25e-05,-0.0003501393,1778756400034
CAKE,4.919e-06,-0.0004606483,1778756400034
PEOPLE,1.25e-05,-3.86174e-05,1778756400034
ENS,1.25e-05,0.0002160959,1778756400034
ETC,1.25e-05,-0.0002879308,1778756400034
XAI,1.25e-05,-2.30446e-05,1778756400034
MANTA,1.25e-05,1.23e-06,1778756400034
UMA,1.25e-05,-1.64009e-05,1778756400034
ONDO,1.25e-05,-0.0002982949,1778756400034
ALT,-2.37742e-05,-0.0006901936,1778756400034
ZETA,1.25e-05,-0.0001595133,1778756400034
DYM,2.5142e-06,-0.0004798865,1778756400034
MAVIA,0.0,0.0,1778756400034
W,1.25e-05,-0.0002699291,1778756400034
PANDORA,0.0,0.0,1778756400034
STRK,1.25e-05,6.50495e-05,1778756400034
PIXEL,0.0,0.0,1778756400034
AI,0.0,0.0,1778756400034
TAO,1.25e-05,-0.0003261597,1778756400034
AR,1.25e-05,-5.95399e-05,1778756400034
MYRO,0.0,0.0,1778756400034
kFLOKI,1.25e-05,-0.0002029017,1778756400034
BOME,1.25e-05,-0.0002402893,1778756400034
ETHFI,1.25e-05,-3.957e-06,1778756400034
ENA,1.25e-05,0.0003229223,1778756400034
MNT,3.92979e-05,0.000814383,1778756400034
TNSR,1.25e-05,-1.0557e-05,1778756400034
SAGA,-0.0001299649,-0.001539719,1778756400034
MERL,1.25e-05,-0.0001205216,1778756400034
HBAR,1.25e-05,-1.3764e-06,1778756400034
POPCAT,1.25e-05,1.0455e-06,1778756400034
OMNI,0.0,0.0,1778756400034
EIGEN,-3.934e-05,-0.0008147198,1778756400034
REZ,1.25e-05,6.29621e-05,1778756400034
NOT,-5.61961e-05,-0.0009495686,1778756400034
TURBO,-0.0001464715,-0.0016717719,1778756400034
BRETT,1.25e-05,2.0011e-06,1778756400034
IO,-6.5953e-06,-0.0005527626,1778756400034
ZK,1.25e-05,-3.4336e-06,1778756400034
BLAST,1.25e-05,-6.54019e-05,1778756400034
LISTA,0.0,0.0,1778756400034
MEW,0.0,0.0,1778756400034
RENDER,1.25e-05,-1.2013e-06,1778756400034
kDOGS,0.0,0.0,1778756400034
POL,-5.18423e-05,-0.0009147382,1778756400034
CATI,0.0,0.0,1778756400034
CELO,1.25e-05,-3.01383e-05,1778756400034
HMSTR,1.25e-05,-9.20348e-05,1778756400034
SCR,0.0,0.0,1778756400034
NEIROETH,0.0,0.0,1778756400034
kNEIRO,1.25e-05,-0.0002862828,1778756400034
GOAT,1.25e-05,-4.9552e-06,1778756400034
MOODENG,1.25e-05,0.0002725814,1778756400034
GRASS,1.25e-05,-2.526e-07,1778756400034
PURR,1.25e-05,0.0,1778756400034
PNUT,-2.8e-08,-0.0005002239,1778756400034
